Temperature,Humidity,Light,CO2,Occupancy,Weekend
19.89,35.7,0.0,503.333333333333,0,yes
19.89,35.7,0.0,504.0,0,yes
19.89,35.7,0.0,507.0,0,yes
19.89,35.7,0.0,505.0,0,yes
19.89,35.7,0.0,503.0,0,yes
19.89,35.7,0.0,507.0,0,yes
19.89,35.76,0.0,503.666666666667,0,yes
19.89,35.79,0.0,502.0,0,yes
19.89,35.79,0.0,500.0,0,yes
19.89,35.9,0.0,503.0,0,yes
19.89,35.79,0.0,502.0,0,yes
19.89,35.79,0.0,503.0,0,yes
19.89,35.79,0.0,501.5,0,yes
19.89,35.9,0.0,501.666666666667,0,yes
19.84,35.845,0.0,501.0,0,yes
19.84,35.9,0.0,500.0,0,yes
19.79,35.79,0.0,501.5,0,yes
19.84,35.845,0.0,500.0,0,yes
19.89,35.9,0.0,502.5,0,yes
19.79,35.9,0.0,507.0,0,yes
19.823333333333302,35.9,0.0,507.0,0,yes
19.84,35.95,0.0,508.0,0,yes
19.89,36.0,0.0,505.0,0,yes
19.79,35.9,0.0,504.5,0,yes
19.79,35.9,0.0,504.0,0,yes
19.89,36.0,0.0,503.0,0,yes
19.84,35.95,0.0,510.5,0,yes
19.823333333333302,36.03,0.0,505.333333333333,0,yes
19.79,36.0,0.0,504.0,0,yes
19.79,36.0,0.0,504.0,0,yes
19.79,36.0,0.0,505.5,0,yes
19.815,36.0225,0.0,509.75,0,yes
19.79,36.0,0.0,506.0,0,yes
19.79,36.0,0.0,505.5,0,yes
19.79,36.0,0.0,505.0,0,yes
19.79,36.09,0.0,500.0,0,yes
19.79,36.045,0.0,505.0,0,yes
19.79,36.09,0.0,503.0,0,yes
19.79,36.09,0.0,499.5,0,yes
19.79,36.09,0.0,498.0,0,yes
19.79,36.09,0.0,502.5,0,yes
19.79,36.09,0.0,509.0,0,yes
19.79,36.09,0.0,505.0,0,yes
19.79,36.2,0.0,505.0,0,yes
19.79,36.2,0.0,505.5,0,yes
19.79,36.2,0.0,507.666666666667,0,yes
19.79,36.2,0.0,507.5,0,yes
19.79,36.2,0.0,506.0,0,yes
19.79,36.2,0.0,505.5,0,yes
19.79,36.2,0.0,504.0,0,yes
19.79,36.245,0.0,502.5,0,yes
19.79,36.2,0.0,500.0,0,yes
19.79,36.2,0.0,501.5,0,yes
19.79,36.2,0.0,501.0,0,yes
19.79,36.2,0.0,502.0,0,yes
19.79,36.2675,0.0,506.333333333333,0,yes
19.79,36.29,0.0,510.333333333333,0,yes
19.79,36.29,0.0,510.0,0,yes
19.79,36.29,0.0,503.5,0,yes
19.79,36.29,0.0,507.0,0,yes
19.79,36.29,0.0,503.0,0,yes
19.79,36.29,0.0,501.0,0,yes
19.76,36.363333333333294,0.0,503.666666666667,0,yes
19.79,36.4,0.0,510.0,0,yes
19.73,36.4,0.0,506.333333333333,0,yes
19.79,36.4,0.0,506.75,0,yes
19.79,36.4,0.0,504.0,0,yes
19.745,36.4,0.0,508.0,0,yes
19.79,36.345,0.0,503.5,0,yes
19.79,36.4,0.0,501.0,0,yes
19.79,36.4,0.0,501.0,0,yes
19.79,36.4,0.0,499.333333333333,0,yes
19.745,36.4,0.0,503.5,0,yes
19.79,36.4,0.0,503.5,0,yes
19.79,36.4,0.0,504.0,0,yes
19.79,36.345,0.0,506.5,0,yes
19.79,36.4,0.0,509.5,0,yes
19.79,36.4,0.0,505.0,0,yes
19.79,36.45,0.0,499.5,0,yes
19.79,36.4,0.0,503.5,0,yes
19.79,36.4,0.0,505.0,0,yes
19.79,36.433333333333294,0.0,505.666666666667,0,yes
19.79,36.4,0.0,503.0,0,yes
19.76,36.466666666666704,0.0,504.666666666667,0,yes
19.79,36.5,0.0,506.0,0,yes
19.79,36.4,0.0,503.5,0,yes
19.79,36.466666666666704,0.0,502.333333333333,0,yes
19.79,36.5,0.0,502.5,0,yes
19.79,36.5,0.0,501.0,0,yes
19.7,36.45,0.0,498.0,0,yes
19.79,36.5,0.0,504.5,0,yes
19.76,36.466666666666704,0.0,505.666666666667,0,yes
19.79,36.45,0.0,509.0,0,yes
19.745,36.4,0.0,505.0,0,yes
19.79,36.4,0.0,503.5,0,yes
19.79,36.4,0.0,505.666666666667,0,yes
19.7675,36.45,0.0,502.25,0,yes
19.79,36.4,0.0,501.0,0,yes
19.79,36.4,0.0,504.5,0,yes
19.79,36.4,0.0,502.0,0,yes
19.79,36.4,0.0,503.0,0,yes
19.79,36.4,0.0,504.25,0,yes
19.79,36.4,0.0,504.0,0,yes
19.79,36.4,0.0,502.5,0,yes
19.7675,36.425,0.0,507.25,0,yes
19.7,36.4,0.0,506.5,0,yes
19.7,36.5,0.0,498.5,0,yes
19.7,36.5,0.0,503.0,0,yes
19.7,36.5,0.0,503.0,0,yes
19.7,36.5,0.0,501.5,0,yes
19.7,36.5,0.0,504.5,0,yes
19.7,36.5,0.0,505.0,0,yes
19.7,36.5,0.0,507.5,0,yes
19.7,36.5,0.0,507.0,0,yes
19.7,36.5,0.0,505.5,0,yes
19.7,36.56,0.0,501.666666666667,0,yes
19.65,36.545,0.0,505.0,0,yes
19.7,36.59,0.0,506.5,0,yes
19.7,36.59,0.0,501.333333333333,0,yes
19.7,36.5,0.0,504.0,0,yes
19.7,36.5,0.0,504.5,0,yes
19.7,36.5,0.0,503.0,0,yes
19.7,36.53,0.0,501.333333333333,0,yes
19.65,36.45,0.0,500.5,0,yes
19.7,36.5,0.0,500.0,0,yes
19.6666666666667,36.5,0.0,501.666666666667,0,yes
19.7,36.59,0.0,503.0,0,yes
19.65,36.5,0.0,498.5,0,yes
19.7,36.545,0.0,499.0,0,yes
19.7,36.59,0.0,499.333333333333,0,yes
19.65,36.545,0.0,504.5,0,yes
19.65,36.545,0.0,497.0,0,yes
19.65,36.545,0.0,496.5,0,yes
19.65,36.45,0.0,497.0,0,yes
19.7,36.5,0.0,499.0,0,yes
19.7,36.5225,0.0,503.0,0,yes
19.65,36.45,0.0,499.5,0,yes
19.7,36.59,0.0,502.0,0,yes
19.6,36.4,0.0,502.0,0,yes
19.65,36.5,0.0,499.5,0,yes
19.6333333333333,36.466666666666704,0.0,503.333333333333,0,yes
19.6,36.5,0.0,504.5,0,yes
19.6333333333333,36.6266666666667,0.0,506.0,0,yes
19.6,36.545,0.0,501.0,0,yes
19.6,36.5,0.0,503.0,0,yes
19.65,36.545,0.0,502.0,0,yes
19.65,36.545,0.0,502.0,0,yes
19.6,36.5,0.0,499.0,0,yes
19.675,36.5,0.0,502.666666666667,0,yes
19.7,36.5,0.0,504.5,0,yes
19.7,36.59,0.0,505.0,0,yes
19.7,36.5,0.0,500.0,0,yes
19.7,36.5,0.0,502.5,0,yes
19.7,36.5,0.0,502.0,0,yes
19.6666666666667,36.466666666666704,0.0,500.0,0,yes
19.65,36.545,0.0,497.5,0,yes
19.6,36.5,0.0,499.0,0,yes
19.65,36.545,0.0,502.5,0,yes
19.6666666666667,36.53,0.0,497.666666666667,0,yes
19.6,36.5,0.0,500.5,0,yes
19.7,36.545,0.0,501.0,0,yes
19.7,36.59,0.0,505.0,0,yes
19.6333333333333,36.53,0.0,503.666666666667,0,yes
19.6,36.5,0.0,503.0,0,yes
19.7,36.59,0.0,500.0,0,yes
19.7,36.59,0.0,500.0,0,yes
19.65,36.59,0.0,496.5,0,yes
19.6,36.5,0.0,498.0,0,yes
19.6666666666667,36.56,0.0,499.0,0,yes
19.6,36.53,0.0,504.0,0,yes
19.6,36.545,0.0,499.5,0,yes
19.6,36.545,0.0,497.5,0,yes
19.6,36.59,0.0,502.0,0,yes
19.6,36.59,0.0,501.0,0,yes
19.6,36.59,0.0,499.5,0,yes
19.6,36.59,0.0,499.0,0,yes
19.6,36.59,0.0,502.0,0,yes
19.6,36.59,0.0,505.5,0,yes
19.6,36.59,0.0,503.0,0,yes
19.6,36.59,0.0,501.0,0,yes
19.7,36.7,0.0,504.5,0,yes
19.6,36.59,0.0,503.5,0,yes
19.6,36.645,0.0,504.5,0,yes
19.6,36.7,0.0,504.666666666667,0,yes
19.6,36.79,0.0,504.5,0,yes
19.6,36.745,0.0,501.5,0,yes
19.6,36.79,0.0,501.0,0,yes
19.6,36.76,0.0,500.0,0,yes
19.65,36.79,0.0,497.0,0,yes
19.7,36.79,0.0,503.0,0,yes
19.65,36.79,0.0,500.0,0,yes
19.6,36.79,0.0,501.666666666667,0,yes
19.6,36.79,0.0,502.0,0,yes
19.6,36.9,0.0,499.5,0,yes
19.6,36.9,0.0,504.0,0,yes
19.6,36.845,0.0,504.0,0,yes
19.6,36.79,0.0,503.5,0,yes
19.65,36.95,0.0,499.0,0,yes
19.6,36.9,0.0,503.0,0,yes
19.6666666666667,36.966666666666704,0.0,503.333333333333,0,yes
19.6,37.0,0.0,503.0,0,yes
19.6,37.09,0.0,502.0,0,yes
19.65,37.3,0.0,500.5,0,yes
19.7,37.4,0.0,499.0,0,yes
19.6,37.4,0.0,499.0,0,yes
19.6333333333333,37.433333333333294,0.0,498.666666666667,0,yes
19.6333333333333,37.53,0.0,503.333333333333,0,yes
19.6,37.495,0.0,503.0,0,yes
19.6,37.59,0.0,503.5,0,yes
19.625,37.7225,0.0,507.25,0,yes
19.6,37.9,0.0,498.0,0,yes
19.6,37.745,0.0,499.0,0,yes
19.6,37.9,0.0,500.0,0,yes
19.6666666666667,37.966666666666704,0.0,505.0,0,yes
19.6,37.95,0.0,503.666666666667,0,yes
19.6,38.0,0.0,506.0,0,yes
19.6,38.045,0.0,503.5,0,yes
19.6,38.045,0.0,501.5,0,yes
19.6,38.09,0.0,502.0,0,yes
19.6333333333333,38.23,0.0,508.0,0,yes
19.6,38.1633333333333,0.0,509.666666666667,0,yes
19.6333333333333,38.1633333333333,0.0,508.0,0,yes
19.6,38.26,0.0,503.75,0,yes
19.6,38.245,0.0,504.0,0,yes
19.65,38.345,0.0,500.5,0,yes
19.65,38.345,0.0,498.0,0,yes
19.6,38.29,0.0,505.666666666667,0,yes
19.6,38.29,0.0,500.0,0,yes
19.6,38.29,0.0,498.5,0,yes
19.6,38.29,0.0,500.0,0,yes
19.6,38.29,0.0,500.666666666667,0,yes
19.6,38.29,0.0,503.5,0,yes
19.6,38.29,0.0,510.0,0,yes
19.6,38.29,0.0,508.5,0,yes
19.6,38.29,0.0,507.0,0,yes
19.65,38.345,0.0,507.0,0,yes
19.65,38.345,0.0,504.0,0,yes
19.6,38.29,0.0,506.0,0,yes
19.6,38.29,0.0,504.0,0,yes
19.7,38.4,0.0,506.0,0,yes
19.6,38.29,0.0,502.666666666667,0,yes
19.7,38.4,0.0,501.0,0,yes
19.6,38.29,0.0,502.5,0,yes
19.6,38.29,0.0,506.0,0,yes
19.6333333333333,38.3266666666667,0.0,500.666666666667,0,yes
19.6,38.29,0.0,504.0,0,yes
19.6,38.29,0.0,501.0,0,yes
19.6,38.29,0.0,501.0,0,yes
19.6,38.29,0.0,505.0,0,yes
19.65,38.345,0.0,507.0,0,yes
19.6,38.29,0.0,506.0,0,yes
19.6,38.29,0.0,506.0,0,yes
19.6,38.29,0.0,507.5,0,yes
19.6,38.29,0.0,501.0,0,yes
19.6,38.29,0.0,499.0,0,yes
19.6,38.29,0.0,498.0,0,yes
19.6,38.29,0.0,500.0,0,yes
19.6,38.29,0.0,504.5,0,yes
19.6,38.29,0.0,504.5,0,yes
19.5666666666667,38.29,0.0,505.333333333333,0,yes
19.6,38.29,0.0,505.5,0,yes
19.5,38.29,0.0,501.5,0,yes
19.6,38.29,0.0,496.0,0,yes
19.6,38.29,0.0,497.666666666667,0,yes
19.6,38.29,0.0,499.5,0,yes
19.55,38.29,0.0,510.5,0,yes
19.6,38.29,0.0,502.5,0,yes
19.6,38.345,0.0,504.5,0,yes
19.575,38.4,0.0,507.25,0,yes
19.6,38.4,0.0,506.5,0,yes
19.6,38.45,0.0,504.0,0,yes
19.5,38.5,0.0,504.0,0,yes
19.55,38.5,0.0,504.0,0,yes
19.6,38.59,0.0,503.0,0,yes
19.5,38.59,0.0,502.5,0,yes
19.6,38.645,0.0,499.5,0,yes
19.575,38.645,0.0,503.75,0,yes
19.6,38.59,0.0,505.0,0,yes
19.6,38.7,0.0,502.0,0,yes
19.6,38.7,0.0,501.0,0,yes
19.5666666666667,38.73,0.0,505.666666666667,0,yes
19.5,38.79,0.0,508.0,0,yes
19.5666666666667,38.76,0.0,503.0,0,yes
19.6,38.79,0.0,508.0,0,yes
19.533333333333303,38.9,0.0,497.666666666667,0,yes
19.5,38.9,0.0,495.0,0,yes
19.5,38.9,0.0,500.5,0,yes
19.55,38.9,0.0,501.0,0,yes
19.5,38.9,0.0,502.0,0,yes
19.55,38.95,0.0,503.5,0,yes
19.55,39.0,0.0,507.5,0,yes
19.55,39.0,0.0,510.0,0,yes
19.5,39.09,0.0,504.5,0,yes
19.5,39.09,0.0,503.0,0,yes
19.55,39.09,0.0,503.0,0,yes
19.5,39.2,0.0,505.0,0,yes
19.525,39.2,0.0,512.0,0,yes
19.5,39.29,0.0,505.0,0,yes
19.5,39.29,0.0,508.0,0,yes
19.5,39.4,0.0,506.0,0,yes
19.5,39.4,0.0,507.0,0,yes
19.5,39.4,0.0,504.0,0,yes
19.5,39.5,0.0,503.0,0,yes
19.5,39.5,0.0,506.5,0,yes
19.5,39.466666666666704,0.0,507.333333333333,0,yes
19.5,39.5,0.0,509.0,0,yes
19.5,39.5,0.0,502.5,0,yes
19.5,39.5,0.0,502.0,0,yes
19.5,39.45,0.0,508.5,0,yes
19.5,39.45,0.0,507.5,0,yes
19.5,39.4,0.0,503.5,0,yes
19.5,39.4,0.0,505.5,0,yes
19.5,39.4,0.0,506.0,0,yes
19.5,39.29,0.0,504.5,0,yes
19.5,39.29,0.0,501.0,0,yes
19.55,39.29,0.0,499.5,0,yes
19.6,39.245,0.0,503.0,0,yes
19.5,39.29,0.0,505.0,0,yes
19.525,39.2225,0.0,506.0,0,yes
19.533333333333303,39.2,0.0,505.333333333333,0,yes
19.55,39.2,0.0,505.5,0,yes
19.6,39.2,0.0,505.0,0,yes
19.5666666666667,39.09,0.0,507.666666666667,0,yes
19.55,39.045,0.0,511.0,0,yes
19.5,39.09,0.0,513.0,0,yes
19.6,39.0,0.0,511.0,0,yes
19.5,39.06,0.0,508.333333333333,0,yes
19.55,39.0,0.0,509.5,0,yes
19.5,39.0,0.0,507.0,0,yes
19.5,39.0,0.0,506.0,0,yes
19.6,38.9,0.0,507.0,0,yes
19.55,38.9,0.0,508.0,0,yes
19.6,38.79,0.0,505.0,0,yes
19.6,38.7,0.0,509.0,0,yes
19.575,38.7,0.0,512.25,0,yes
19.6,38.7,0.0,510.0,0,yes
19.6,38.59,0.0,508.0,0,yes
19.6,38.59,0.0,508.0,0,yes
19.6,38.59,0.0,508.5,0,yes
19.575,38.5225,0.0,502.666666666667,0,yes
19.5666666666667,38.56,0.0,504.666666666667,0,yes
19.6,38.5,0.0,506.333333333333,0,yes
19.55,38.45,0.0,505.5,0,yes
19.6,38.4,0.0,502.0,0,yes
19.6,38.4,0.0,504.0,0,yes
19.6,38.4,0.0,502.0,0,yes
19.6,38.345,0.0,509.0,0,yes
19.65,38.345,0.0,513.0,0,yes
19.6,38.29,0.0,504.0,0,yes
19.6,38.29,0.0,503.333333333333,0,yes
19.6,38.29,0.0,502.0,0,yes
19.6,38.29,0.0,503.0,0,yes
19.6,38.2,0.0,506.5,0,yes
19.6,38.09,0.0,500.0,0,yes
19.6,38.09,0.0,499.5,0,yes
19.6,38.09,0.0,499.5,0,yes
19.6333333333333,38.1266666666667,0.0,507.666666666667,0,yes
19.6,38.09,0.0,514.333333333333,0,yes
19.6,38.045,0.0,513.0,0,yes
19.6,38.0,0.0,505.5,0,yes
19.6,38.045,0.0,502.0,0,yes
19.6,38.0,0.0,502.0,0,yes
19.6,37.9,0.0,503.0,0,yes
19.6,37.9,0.0,506.0,0,yes
19.6,37.9,0.0,502.0,0,yes
19.6,37.9,0.0,508.5,0,yes
19.6,37.9,0.0,507.0,0,yes
19.6,37.9,0.0,508.0,0,yes
19.6,37.845,0.0,507.0,0,yes
19.65,37.845,0.0,506.5,0,yes
19.6,37.7,0.0,506.5,0,yes
19.6333333333333,37.73,0.0,504.0,0,yes
19.625,37.7225,0.0,506.5,0,yes
19.6,37.7,0.0,503.5,0,yes
19.6,37.7,0.0,503.5,0,yes
19.6,37.7,0.0,506.0,0,yes
19.6,37.645,0.0,503.5,0,yes
19.6,37.7,0.0,503.0,0,yes
19.6,37.7,0.0,509.0,0,yes
19.6,37.645,0.0,508.0,0,yes
19.6333333333333,37.6266666666667,0.0,502.666666666667,0,yes
19.65,37.645,0.0,508.5,0,yes
19.6333333333333,37.56,0.0,510.0,0,yes
19.7,37.59,0.0,504.333333333333,0,yes
19.65,37.45,0.0,503.0,0,yes
19.7,37.5,0.0,505.0,0,yes
19.7,37.45,0.0,507.0,0,yes
19.7,37.5,0.0,510.5,0,yes
19.65,37.45,0.0,513.0,0,yes
19.6333333333333,37.433333333333294,0.0,506.666666666667,0,yes
19.7,37.4,0.0,509.5,0,yes
19.7,37.4,0.0,510.5,0,yes
19.7,37.4,0.0,511.0,0,yes
19.7,37.29,0.0,515.0,0,yes
19.7,37.29,0.0,511.5,0,yes
19.745,37.245,0.0,506.5,0,yes
19.7,37.2,0.0,503.0,0,yes
19.745,37.245,0.0,505.0,0,yes
19.7,37.2,0.0,502.0,0,yes
19.79,37.2,0.0,501.0,0,yes
19.79,37.1266666666667,0.0,505.0,0,yes
19.79,37.09,0.0,507.5,0,yes
19.79,37.09,0.0,507.5,0,yes
19.79,37.09,0.0,505.333333333333,0,yes
19.79,37.0,0.0,508.5,0,yes
19.79,37.0,0.0,508.0,0,yes
19.79,37.0,0.0,506.5,0,yes
19.79,37.0,0.0,504.5,0,yes
19.79,36.9,0.0,504.5,0,yes
19.84,36.95,0.0,502.5,0,yes
19.84,36.895,0.0,502.0,0,yes
19.823333333333302,36.8266666666667,0.0,506.333333333333,0,yes
19.84,36.845,0.0,503.5,0,yes
19.79,36.79,0.0,504.5,0,yes
19.89,36.9,0.0,506.5,0,yes
19.79,36.79,0.0,505.0,0,yes
19.79,36.79,0.0,507.5,0,yes
19.89,36.79,0.0,508.5,0,yes
19.84,36.745,0.0,505.0,0,yes
19.89,36.79,0.0,508.0,0,yes
19.89,36.79,0.0,507.5,0,yes
19.89,36.79,0.0,503.0,0,yes
19.79,36.7,0.0,503.0,0,yes
19.823333333333302,36.73,9.33333333333333,499.333333333333,0,yes
19.89,36.79,14.0,500.5,0,yes
19.865,36.7675,14.0,501.75,0,yes
19.89,36.79,14.0,502.0,0,yes
19.89,36.7225,10.5,503.25,0,yes
19.89,36.7,7.0,507.75,0,yes
19.865,36.7,7.0,508.5,0,yes
19.84,36.7225,7.0,503.5,0,yes
19.79,36.7,9.33333333333333,503.0,0,yes
19.865,36.6725,7.0,507.5,0,yes
19.89,36.7,7.0,510.25,0,yes
19.89,36.645,7.0,509.5,0,yes
19.89,36.6633333333333,9.33333333333333,506.0,0,yes
19.89,36.645,8.5,506.5,0,yes
19.89,36.59,7.0,510.0,0,yes
19.945,36.545,7.0,508.0,0,yes
19.926666666666698,36.5,9.33333333333333,508.333333333333,0,yes
19.89,36.5,14.0,512.5,0,yes
20.0,36.5,10.0,508.0,0,yes
20.0,36.5,6.0,507.0,0,yes
20.0,36.4,17.0,502.0,0,yes
19.9725,36.4,17.0,501.25,0,yes
19.945,36.5,17.0,501.0,0,yes
19.945,36.5,6.0,503.5,0,yes
19.89,36.5,6.0,505.333333333333,0,yes
19.945,36.5,6.0,506.0,0,yes
19.9725,36.475,6.0,504.25,0,yes
19.945,36.5,6.0,501.5,0,yes
19.926666666666698,36.5,6.0,502.333333333333,0,yes
19.945,36.5,6.0,503.5,0,yes
19.963333333333303,36.5,6.0,505.333333333333,0,yes
19.945,36.45,17.0,506.0,0,yes
20.0,36.3175,13.5,508.25,0,yes
20.0,36.29,7.0,504.0,0,yes
20.0,36.29,7.0,507.75,0,yes
20.05,36.3175,10.0,510.75,0,yes
20.0,36.29,11.333333333333302,508.0,0,yes
20.0,36.29,10.0,508.5,0,yes
20.0,36.29,13.5,504.75,0,yes
20.0,36.345,17.0,505.5,0,yes
20.0,36.3725,13.5,503.75,0,yes
20.0,36.4,7.0,502.0,0,yes
20.0,36.4,7.0,500.0,0,yes
20.0,36.4,9.33333333333333,502.0,0,yes
20.0,36.425,7.0,500.0,0,yes
20.0,36.4,7.0,506.0,0,yes
20.0,36.4,9.33333333333333,503.0,0,yes
20.0,36.4,7.0,498.75,0,yes
20.0,36.475,7.0,502.75,0,yes
19.926666666666698,36.5,9.33333333333333,504.333333333333,0,yes
19.89,36.5,7.0,506.5,0,yes
20.0,36.5,7.0,506.5,0,yes
20.0,36.425,10.5,503.75,0,yes
20.0,36.4,9.33333333333333,503.0,0,yes
20.0,36.4,7.0,505.5,0,yes
20.0,36.29,7.0,506.0,0,yes
20.033333333333303,36.3266666666667,11.333333333333302,508.666666666667,0,yes
20.025,36.2675,17.0,506.0,0,yes
20.0666666666667,36.26,20.6666666666667,504.666666666667,0,yes
20.1,36.245,6.0,508.0,0,yes
20.1,36.2,6.0,507.5,0,yes
20.15,36.2,6.0,501.0,0,yes
20.1,36.2,6.0,504.0,0,yes
20.15,36.2,6.0,504.5,0,yes
20.1333333333333,36.2,6.0,503.666666666667,0,yes
20.1,36.2,6.0,506.0,0,yes
20.15,36.2,6.0,504.0,0,yes
20.175,36.2,10.5,500.75,0,yes
20.1,36.2,15.0,501.5,0,yes
20.1666666666667,36.2,24.0,510.333333333333,0,yes
20.15,36.2,19.5,503.25,0,yes
20.1333333333333,36.26,6.0,507.0,0,yes
20.1,36.29,6.0,505.75,0,yes
20.1,36.29,6.0,506.0,0,yes
20.075,36.345,6.0,501.5,0,yes
20.033333333333303,36.3266666666667,6.0,503.333333333333,0,yes
20.0,36.29,6.0,509.0,0,yes
20.05,36.345,6.0,505.0,0,yes
20.1,36.29,6.0,502.5,0,yes
20.1,36.29,19.5,503.75,0,yes
20.1,36.3266666666667,24.0,508.333333333333,0,yes
20.0666666666667,36.363333333333294,24.0,509.0,0,yes
20.1,36.345,24.0,508.0,0,yes
20.1,36.345,24.0,505.25,0,yes
20.1,36.3266666666667,17.3333333333333,506.666666666667,0,yes
20.1,36.29,14.0,504.0,0,yes
20.1,36.29,17.3333333333333,504.0,0,yes
20.1333333333333,36.29,17.3333333333333,506.0,0,yes
20.1,36.2225,26.5,503.75,0,yes
20.1,36.23,31.0,507.666666666667,0,yes
20.1,36.29,31.0,511.0,0,yes
20.1,36.345,26.5,506.0,0,yes
20.1,36.4,18.5,505.5,0,yes
20.05,36.3725,14.0,506.0,0,yes
20.1,36.4,25.6666666666667,508.0,0,yes
20.1,36.5,19.75,506.0,0,yes
20.0666666666667,36.5,13.0,507.333333333333,0,yes
20.025,36.5225,22.0,508.25,0,yes
20.05,36.545,31.0,510.5,0,yes
20.025,36.5225,31.0,510.5,0,yes
20.025,36.55,25.5,506.25,0,yes
20.05,36.645,33.5,507.0,0,yes
20.025,36.59,37.0,507.75,0,yes
20.0,36.53,37.0,507.333333333333,0,yes
20.033333333333303,36.53,25.0,508.666666666667,0,yes
20.1,36.59,19.0,512.5,0,yes
20.1,36.59,19.0,512.5,0,yes
20.1,36.59,37.0,512.0,0,yes
20.1,36.59,55.0,512.5,0,yes
20.1,36.645,26.0,506.5,0,yes
20.075,36.6725,40.5,510.75,0,yes
20.05,36.7,40.5,509.0,0,yes
20.075,36.545,39.5,509.25,0,yes
20.15,36.545,44.0,511.0,0,yes
20.1,36.59,52.0,498.666666666667,0,yes
20.1,36.475,50.0,504.5,0,yes
20.1666666666667,36.433333333333294,48.0,505.333333333333,0,yes
20.175,36.3725,45.5,506.75,0,yes
20.2,36.29,44.0,506.5,0,yes
20.23,36.3266666666667,44.0,505.666666666667,0,yes
20.2675,36.345,44.0,510.5,0,yes
20.2,36.2,62.0,515.5,0,yes
20.26,36.26,52.0,515.333333333333,0,yes
20.29,36.29,50.0,517.0,0,yes
20.29,36.29,68.0,517.0,0,yes
20.29,36.29,74.0,513.0,0,yes
20.26,36.3266666666667,63.0,511.666666666667,0,yes
20.245,36.345,72.0,516.5,0,yes
20.29,36.4,81.0,516.0,0,yes
20.29,36.4,66.5,511.0,0,yes
20.26,36.26,87.0,508.666666666667,0,yes
20.29,36.345,106.0,512.5,0,yes
20.29,36.29,128.0,510.666666666667,0,yes
20.34,36.29,121.5,510.25,0,yes
20.365,36.195,152.5,514.5,0,yes
20.39,36.09,215.0,514.75,0,yes
20.39,36.0,345.0,517.0,0,yes
20.5,36.0,362.5,518.0,0,yes
20.5666666666667,35.863333333333294,260.33333333333303,515.333333333333,0,yes
20.625,35.79,210.75,518.5,0,yes
20.65,35.79,179.25,516.0,0,yes
20.7,35.79,205.0,515.666666666667,0,yes
20.6666666666667,35.6933333333333,235.666666666667,516.0,0,yes
20.73,35.6633333333333,213.333333333333,512.0,0,yes
20.745,35.59,135.0,511.5,0,yes
20.79,35.59,119.0,508.0,0,yes
20.79,35.59,128.25,507.75,0,yes
20.79,35.5225,134.6,512.0,0,yes
20.79,35.5,158.0,512.75,0,yes
20.79,35.5,173.5,513.5,0,yes
20.79,35.4,131.0,515.0,0,yes
20.79,35.4,141.333333333333,513.333333333333,0,yes
20.79,35.4,128.0,509.75,0,yes
20.815,35.425,136.0,510.25,0,yes
20.79,35.345,193.0,515.0,0,yes
20.79,35.4,78.5,513.5,0,yes
20.815,35.4,66.25,504.0,0,yes
20.79,35.4,68.0,505.5,0,yes
20.79,35.4,53.0,506.5,0,yes
20.84,35.45,47.0,505.5,0,yes
20.815,35.425,42.25,506.5,0,yes
20.79,35.4,43.0,505.333333333333,0,yes
20.736,35.4,47.8,503.5,0,yes
20.76,35.363333333333294,51.3333333333333,503.75,0,yes
20.7,35.3725,50.0,505.0,0,yes
20.7,35.4,57.75,503.25,0,yes
20.7,35.4,89.6666666666667,497.333333333333,0,yes
20.7,35.433333333333294,161.333333333333,497.0,0,yes
20.7,35.4,217.25,502.0,0,yes
20.76,35.4,127.666666666667,500.0,0,yes
20.7675,35.29,103.5,505.25,0,yes
20.745,35.09,84.5,507.0,0,yes
20.7,35.1633333333333,66.6666666666667,507.666666666667,0,yes
20.7,35.2225,64.25,508.5,0,yes
20.7,35.26,54.0,508.666666666667,0,yes
20.675,35.2675,44.0,508.0,0,yes
20.7,35.2675,54.5,504.75,0,yes
20.675,35.24,48.5,498.25,0,yes
20.6,35.2,44.0,503.0,0,yes
20.6,35.26,35.6666666666667,501.666666666667,0,yes
20.5666666666667,35.29,43.0,499.0,0,yes
20.6,35.345,47.75,504.25,0,yes
20.6,35.29,35.6666666666667,503.666666666667,0,yes
20.5666666666667,35.3266666666667,44.0,500.666666666667,0,yes
20.6,35.3175,50.0,504.75,0,yes
20.525,35.29,50.0,507.5,0,yes
20.525,35.3175,65.5,505.75,0,yes
20.55,35.29,94.0,503.0,0,yes
20.5,35.345,98.5,509.25,0,yes
20.533333333333303,35.3266666666667,120.666666666667,508.0,0,yes
20.6,35.29,125.5,503.0,0,yes
20.6,35.23,134.0,505.0,0,yes
20.65,35.2225,171.0,506.0,0,yes
20.7,35.145,166.0,506.0,0,yes
20.7,35.1175,185.25,508.5,0,yes
20.7,35.09,177.333333333333,515.333333333333,0,yes
20.7,35.03,387.333333333333,513.666666666667,0,yes
20.79,34.95,192.5,511.25,0,yes
20.79,34.8175,143.0,510.0,0,yes
20.79,34.79,143.5,509.5,0,yes
20.79,34.79,176.0,508.5,0,yes
20.823333333333302,34.79,305.0,504.333333333333,0,yes
20.89,34.79,201.25,509.5,0,yes
20.89,34.745,203.5,509.5,0,yes
20.926666666666698,34.73,108.0,504.0,0,yes
